AtcoCode,TiplocCode,CrsCode,StationName,StationNameLang,GridType,Easting,Northing,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Latitude,Longitude
9100LEWISHM,LEWISHM,LEW,Lewisham Rail Station,"",U,538050,175950,2005-04-25T00:00:00,2006-09-18T18:24:34,1,rev,51.4656900464, -0.0139988836
9100GNWH,GNWH,GNW,Greenwich Rail Station,"",U,538060,177335,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.4781335778, -0.0133139144
9100SMARGRT,SMARGRT,SMT,St Margarets (Herts) Rail Station,"",U,538131,211803,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.7878447991, 0.0012964611
9100LEYTNMR,LEYTNMR,LEM,Leyton Midland Road Rail Station,"",U,538150,187530,2005-04-25T00:00:00,2010-05-14T17:37:23,2,rev,51.5697256477, -0.0080229844
9100STFODOM,STFODOM,SFA,Stratford International Rail Station,"",U,538175,184760,2009-11-16T15:23:05,2009-11-16T15:23:05,0,new,51.5448283609, -0.0087499388
9100WWICKHM,WWICKHM,WWI,West Wickham Rail Station,"",U,538276,166565,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.381299435, -0.01440507
9100RYEHOUS,RYEHOUS,RYH,Rye House Rail Station,"",U,538488,209762,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.7694168549, 0.0056554285
9100WDST,WDST,WST,Wood Street Rail Station,"",U,538490,189415,2005-04-25T00:00:00,2010-05-27T19:04:08,2,rev,51.5865803321, -0.0023784573
9100STFD,STFD,SRA,Stratford (London) Rail Station,"",U,538557,184444,2003-11-04T00:00:00,2009-10-05T17:34:50,2,rev,51.541895146, -0.0033691271
9100HGHMSPK,HGHMSPK,HIP,Highams Park Rail Station,"",U,538575,191840,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.6083496344, -0.000196266
9100RBRN,RBRN,RVB,Ravensbourne Rail Station,"",U,538655,170235,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.4141860649, -0.0075306056
9100EGRNSTD,EGRNSTD,EGR,East Grinstead Rail Station,"",U,538800,138200,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,51.1262681111, -0.0178726978
9100HTHRGRN,HTHRGRN,HGR,Hither Green Rail Station,"",U,539000,174455,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.4520235715, -0.0009184787
9100MAZEH,MAZEH,MZH,Maze Hill Rail Station,"",U,539175,177865,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.4826233713, 0.0029400062
9100MRYLAND,MRYLAND,MYL,Maryland Rail Station,"",U,539183,184927,2003-11-04T00:00:00,2009-03-30T16:45:31,2,rev,51.5460813657, 0.005842588
9100SHPRTH,SHPRTH,STH,Shepreth Rail Station,"",U,539190,248150,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.1141714275, 0.0313474706
9100CHINGFD,CHINGFD,CHI,Chingford Rail Station,"",U,539200,194610,2005-04-25T00:00:00,2006-09-18T18:24:34,1,rev,51.6330861875, 0.0099231874
9100WHAMHL,WHAMHL,WEH,West Ham Rail Station,"",U,539210,182970,2005-04-25T00:00:00,2010-06-04T18:47:16,3,rev,51.5284892546, 0.0054585883
9100LYTNSHR,LYTNSHR,LER,Leytonstone High Road Rail Station,"",U,539310,186875,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.5635545296, 0.0084437379
9100OXTED,OXTED,OXT,Oxted Rail Station,"",U,539317,152862,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.2579045834, -0.0048073736
9100OXTEDBY,OXTEDBY,OXT,Oxted Rail Station,"",U,539318,152862,2005-04-21T00:00:00,2007-11-14T16:29:23,2,rev,51.2579043393, -0.0047930519
9100SHRTLND,SHRTLND,SRT,Shortlands Rail Station,"",U,539330,169320,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.4057983982, 0.0018099278
9100LINGFLD,LINGFLD,LFD,Lingfield Rail Station,"",U,539400,143800,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.1764479512, -0.0071377353
9100BLKHTH,BLKHTH,BKH,Blackheath Rail Station,"",U,539640,176005,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.4657947771, 0.0088974464
9100DORMANS,DORMANS,DMS,Dormans Rail Station,"",U,539662,141508,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.1557866779, -0.0042811467
9100HRSTGRN,HRSTGRN,HUR,Hurst Green Rail Station,"",U,539970,151380,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.2444268856, 0.0039654468
9100LEEE,LEEE,LEE,Lee Rail Station,"",U,540010,174230,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.4497532361, 0.0135186891
9100HAYS,HAYS,HYS,Hayes (Kent) Rail Station,"",U,540030,166060,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.376332397, 0.0105837729
9100COKSBDG,COKSBDG,CBR,Cooksbridge Rail Station,"",U,540077,113474,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.9037495693, -0.0091755079
9100WCOMBEP,WCOMBEP,WCB,Westcombe Park Rail Station,"",U,540245,178070,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.484201535, 0.0184203333
9100BROMLYN,BROMLYN,BMN,Bromley North Rail Station,"",U,540380,169630,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.4083255508, 0.0170184004
9100BROMLYS,BROMLYS,BMS,Bromley South Rail Station,"",U,540430,168702,2003-11-04T00:00:00,2010-02-10T16:24:30,2,rev,51.3999742022, 0.0173696569
9100FRSTGT,FRSTGT,FOG,Forest Gate Rail Station,"",U,540458,185335,2003-11-04T00:00:00,2006-12-04T09:04:20,2,rev,51.549431694, 0.0243798935
9100WNSTDPK,WNSTDPK,WNP,Wanstead Park Rail Station,"",U,540580,185590,2005-04-25T00:00:00,2006-09-18T18:24:34,1,rev,51.5516926945, 0.0262400164
9100ROYDON,ROYDON,RYN,Roydon Rail Station,"",U,540582,210496,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.7754907565, 0.0362787847
9100GRVPK,GRVPK,GRP,Grove Park Rail Station,"",U,540640,172145,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.4308613738, 0.0217517094
9100SNDP,SNDP,SUP,Sundridge Park Rail Station,"",U,540673,170245,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.4137794712, 0.0214722343
9100FOXTON,FOXTON,FXN,Foxton Rail Station,"",U,540885,248760,2003-11-04T00:00:00,2011-09-30T14:47:28,2,rev,52.1192233456, 0.0563363619
9100KIDBROK,KIDBROK,KDB,Kidbrooke Rail Station,"",U,540945,175632,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.4621199896, 0.0275232797
9100CRLN,CRLN,CTN,Charlton Rail Station,"",U,541130,178385,2005-04-25T00:00:00,2010-05-14T17:36:24,2,rev,51.4868121438, 0.0312832554
9100LEWES,LEWES,LWS,Lewes Rail Station,"",U,541621,109830,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.8706247466, 0.0113583341
9100WDGRNPK,WDGRNPK,WGR,Woodgrange Park Rail Station,"",U,541850,185355,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.5492631072, 0.0444499653
9100MRCH,MRCH,MCH,March Rail Station,"",U,541857,297838,2003-11-04T00:00:00,2007-02-13T17:06:21,4,rev,52.5599099766, 0.0912162426
9100MANRPK,MANRPK,MNP,Manor Park Rail Station,"",U,541973,185716,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.5524760236, 0.0463682122
9100SESABUS,SESABUS ,ZBU,Southease - Piddinghoe Road,"",U,542202,105283,2017-07-25T00:00:00,2017-07-25T00:00:00,0,new,50.8296187442, 0.0178462867
9100ELMW,ELMW,ESD,Elmstead Woods Rail Station,"",U,542250,170660,2005-04-25T00:00:00,2006-09-18T18:24:34,1,rev,51.4171157446, 0.0442997314
9100BICKLEY,BICKLEY,BKL,Bickley Rail Station,"",U,542370,168770,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.4001025009, 0.0452659962
9100MOTNGHM,MOTNGHM,MTG,Mottingham Rail Station,"",U,542580,173240,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.4402167384, 0.0500802261
9100ELTHAM,ELTHAM,ELW,Eltham Rail Station,"",U,542700,174960,2005-04-25T00:00:00,2010-05-14T17:36:24,3,rev,51.4556421114, 0.0524986776
9100WOLWCDY,WOLWCDY,WWD,Woolwich Dockyard Rail Station,"",U,542740,178910,2005-04-25T00:00:00,2006-09-18T18:24:34,1,rev,51.4911257712, 0.0546684641
9100SESARDM,SESARDM,SEE,Southease Rail Station,"",U,543100,105490,2003-11-04T00:00:00,2010-12-03T19:25:29,2,rev,50.8312579508, 0.0306695579
9100CHSLHRS,CHSLHRS,CIT,Chislehurst Rail Station,"",U,543200,169400,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.4055548954, 0.0574432034
9100ILFORD,ILFORD,IFD,Ilford Rail Station,"",U,543570,186500,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.5591169252, 0.0697060332
9100WOLWCHA,WOLWCHA,WWA,Woolwich Arsenal Rail Station,"",U,543754,178803,2003-11-04T00:00:00,2009-09-25T13:44:55,2,rev,51.4899075996, 0.0692207097
9100NWELTHM,NWELTHM,NEH,New Eltham Rail Station,"",U,544010,173040,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.4380580221, 0.0705593927
9100EDNB,EDNB,EBR,Edenbridge Rail Station,"",U,544040,147487,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,51.2084314886, 0.0606723709
9100BARKING,BARKING,BKG,Barking Rail Station,"",U,544410,184340,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.5394940483, 0.0809293557
9100PETSWD,PETSWD,PET,Petts Wood Rail Station,"",U,544440,167550,2005-04-25T00:00:00,2006-09-18T18:24:34,1,rev,51.3886176381, 0.0745066346
9100EDNT,EDNT,EBT,Edenbridge Town Rail Station,"",U,544522,146571,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.2000785009, 0.0671991686
9100FALCNWD,FALCNWD,FCN,Falconwood Rail Station,"",U,544553,175403,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.4591529464, 0.079330998
9100HRLWTWN,HRLWTWN,HWN,Harlow Town Rail Station,"",U,544626,211232,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,51.7810744782, 0.0951587231
9100PLMS,PLMS,PLU,Plumstead Rail Station,"",U,544800,178820,2005-04-25T00:00:00,2006-09-18T18:24:34,1,rev,51.4897937032, 0.0842834892
9100ILFENBP,ILFENBP,NRC,Newbury Park Station,"",U,544906,188310,2017-07-25T00:00:00,2017-07-25T00:00:00,0,new,51.5750390154, 0.0897102179
9100NEWHVNT,NEWHVNT,NVN,Newhaven Town Rail Station,"",U,544924,101489,2005-04-21T00:00:00,2007-02-13T17:06:21,3,rev,50.7948486315, 0.0549731113
9100NEWHVNH,NEWHVNH,NVH,Newhaven Harbour Rail Station,"",U,544943,100926,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.7897843615, 0.0550205943
9100SVNKNGS,SVNKNGS,SVK,Seven Kings Rail Station,"",U,545455,187100,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.5640254913, 0.0971266259
9100ORPNGTN,ORPNGTN,ORP,Orpington Rail Station,"",U,545505,165875,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.3732951318, 0.0891167615
9100GLYNDE,GLYNDE,GLY,Glynde Rail Station,"",U,545790,108670,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.8591649295, 0.0701049622
9100WELLING,WELLING,WLI,Welling Rail Station,"",U,546090,176075,2005-04-25T00:00:00,2010-06-04T18:47:16,2,rev,51.4647970094, 0.1017165383
9100CAMBDGE,CAMBDGE,CBG,Cambridge Rail Station,"",U,546195,257245,2003-11-04T00:00:00,2008-02-04T08:03:14,2,rev,52.1940786826, 0.1374844883
9100SIDCUP,SIDCUP,SID,Sidcup Rail Station,"",U,546335,172640,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.4338684504, 0.103820707
9100GODMAYS,GODMAYS,GMY,Goodmayes Rail Station,"",U,546400,187300,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.5655781413, 0.1108335454
9100SHELFD,SHELFD,SED,Shelford (Cambs) Rail Station,"",U,546516,252219,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,52.1488379665, 0.1400093409
9100HEVER,HEVER,HEV,Hever Rail Station,"",U,546530,144550,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.18140673, 0.0950955245
9100STMRYC,STMRYC,SMY,St Mary Cray Rail Station,"",U,546640,168295,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.3947475934, 0.1064098734
9100BSSN,BSSN,BIP,Bishopstone Rail Station,"",U,546930,99908,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.7801363721, 0.0827845347
9100CHLSFLD,CHLSFLD,CLD,Chelsfield Rail Station,"",U,546950,164020,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.3562553945, 0.109096599
9100HRLWMIL,HRLWMIL,HWM,Harlow Mill Rail Station,"",U,547160,212340,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.7903700355, 0.1323343315
9100TCULVRT,TCULVRT,TPC,Thorpe Culvert Rail Station,"",U,547275,360695,2003-11-04T00:00:00,2011-05-23T18:36:02,2,rev,53.1231171411, 0.199418712
9100UCKFILD,UCKFILD,UCK,Uckfield Rail Station,"",U,547295,120905,2005-04-21T00:00:00,2010-12-20T15:37:54,4,rev,50.9687336094, 0.0964070853
9100ABWD,ABWD,ABW,Abbey Wood (London) Rail Station,"",U,547374,179035,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.4910611665, 0.1214217457
9100CAMBNTH,CAMBNTH,CMB,Cambridge North Rail Station,"",U,547531,260670,2017-09-03T00:00:00,2017-09-03T00:00:00,0,new,52.2244936969, 0.158507305
9100CHDWLHT,CHDWLHT,CTH,Chadwell Heath Rail Station,"",U,547650,187610,2005-04-25T00:00:00,2006-09-18T18:24:34,1,rev,51.5680380571, 0.1289849608
9100COWDEN,COWDEN,CWN,Cowden Rail Station,"",U,547658,141714,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.1556324991, 0.1100591285
9100ALBNYPK,ALBNYPK,AYP,Albany Park Rail Station,"",U,547855,172860,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.4354510748, 0.1257631402
9100MANEA,MANEA,MNE,Manea Rail Station,"",U,547928,291110,2005-04-04T00:00:00,2006-11-24T15:29:01,2,rev,52.4978548877, 0.1777139789
9100SEAFORD,SEAFORD,SEF,Seaford Rail Station,"",U,548178,99131,2005-04-21T00:00:00,2007-02-13T17:06:21,3,rev,50.7728366774, 0.100161285
9100BXLYHTH,BXLYHTH,BXH,Bexleyheath Rail Station,"",U,548320,175995,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.4634986628, 0.1337619475
9100WTLESFD,WTLESFD,WLF,Whittlesford Parkway Rail Station,"",U,548420,247240,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.1035981209, 0.1656457011
9100KNCKHLT,KNCKHLT,KCK,Knockholt Rail Station,"",U,548500,162900,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.3457884371, 0.1308739721
9100DGNHMDC,DGNHMDC,DDK,Dagenham Dock Rail Station,"",U,548975,182980,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.5260887461, 0.1461308631
9100SBDGWTH,SBDGWTH,SAW,Sawbridgeworth Rail Station,"",U,549019,215064,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.8143528887, 0.1604379052
9100BSHPSFD,BSHPSFD,BIS,Bishops Stortford Rail Station,"",U,549155,220894,2005-04-21T00:00:00,2006-09-18T18:24:34,2,rev,51.8666972924, 0.1649202653
9100BEXLEY,BEXLEY,BXY,Bexley Rail Station,"",U,549380,173435,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.4402179279, 0.1479285922
9100BELVEDR,BELVEDR,BVD,Belvedere Rail Station,"",U,549515,179215,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.4921169254, 0.1523141776
9100BXTD,BXTD,BXD,Buxted Rail Station,"",U,549688,123341,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.9900076084, 0.1314658692
9100WAINFLT,WAINFLT,WFL,Wainfleet Rail Station,"",U,549700,358770,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.1051521478, 0.2347308866
9100WATBECH,WATBECH,WBC,Waterbeach Rail Station,"",U,550020,264955,2003-11-04T00:00:00,2011-09-30T14:47:28,2,rev,52.2623177182, 0.1968191721
9100BRNHRST,BRNHRST,BNH,Barnehurst Rail Station,"",U,550115,176210,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.4649576152, 0.1596730747
9100GTCHSFD,GTCHSFD,GRC,Great Chesterford Rail Station,"",U,550478,242429,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,52.0598200469, 0.1935488673
9100ASHURST,ASHURST,AHS,Ashurst (Kent) Rail Station,"",U,550726,138801,2005-04-21T00:00:00,2008-05-14T16:54:22,2,rev,51.1286581521, 0.1526783965
9100SWLY,SWLY,SAY,Swanley Rail Station,"",U,551016,168271,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,51.3933848234, 0.1692513064
9100ERITH,ERITH,ERH,Erith Rail Station,"",U,551130,178100,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.481669408, 0.1750812719
9100ROMFORD,ROMFORD,RMF,Romford Rail Station,"",U,551389,188476,2003-11-04T00:00:00,2007-02-13T17:06:21,3,rev,51.5748295085, 0.1832643102
9100STANMFC,STANMFC,SST,Stansted Mountfitchet Rail Station,"",U,551440,224830,2005-04-21T00:00:00,2010-10-06T16:45:11,2,rev,51.9014446092, 0.1998076437
9100DTNG,DTNG,DNG,Dunton Green Rail Station,"",U,551454,157500,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.2964873167, 0.1709649125
9100CRFD,CRFD,CRY,Crayford Rail Station,"",U,551510,174395,2003-11-04T00:00:00,2010-05-14T17:36:24,2,rev,51.4482784318, 0.1789624549
9100AUDLEYE,AUDLEYE,AUD,Audley End Rail Station,"",U,551600,236300,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.0044503988, 0.2071861287
9100PNSHRST,PNSHRST,PHR,Penshurst Rail Station,"",U,551957,146480,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.1973335413, 0.1734986012
9100RNHAME,RNHAME,RNM,Rainham (London) Rail Station,"",U,552095,182030,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.5167228766, 0.1906626283
9100NEWPRTE,NEWPRTE,NWE,Newport (Essex) Rail Station,"",U,552231,233584,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.9798767674, 0.2151664222
9100HAVENHS,HAVENHS,HVN,Havenhouse Rail Station,"",U,552240,359890,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,53.1144941819, 0.2731698815
9100SLADEGN,SLADEGN,SGR,Slade Green Rail Station,"",U,552248,176588,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.4677848035, 0.19051795
9100SVNOAKS,SVNOAKS,SEV,Sevenoaks Rail Station,"",U,552267,155340,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.2768624115, 0.1816963041
9100SHRMKT,SHRMKT,SEH,Shoreham (Kent) Rail Station,"",U,552587,161510,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.3322156624, 0.1889169828
9100BERWICK,BERWICK,BRK,Berwick (Sussex) Rail Station,"",U,552603,106774,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.8403713146, 0.1660450404
9100GIDEAPK,GIDEAPK,GDP,Gidea Park Rail Station,"",U,552940,189310,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.5819043047, 0.2059905265
9100BATABAL,BATABAL,BBL,Bat & Ball Rail Station,"",U,553100,156800,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.28975765, 0.1942546658
9100OTFORD,OTFORD,OTF,Otford Rail Station,"",U,553200,159407,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.313155145, 0.1968058758
9100ELSENHM,ELSENHM,ESM,Elsenham Rail Station,"",U,553321,227014,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.920551892, 0.228097059
9100CBGH,CBGH,COH,Crowborough Rail Station,"",U,553472,129725,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.0463770048, 0.1880407337
9100EYNSFD,EYNSFD,EYN,Eynsford Rail Station,"",U,553565,164934,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.3627174333, 0.2044201754
9100EMRSPKH,EMRSPKH,EMP,Emerson Park Rail Station,"",U,553965,187865,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.5686424022, 0.2201396373
9100ERIDGE,ERIDGE,ERI,Eridge Rail Station,"",U,554271,134488,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.0889610517, 0.2014592494
9100DARTFD,DARTFD,DFD,Dartford Rail Station,"",U,554314,174378,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.4473695898, 0.2192754223
9100ELYY,ELYY,ELY,Ely Rail Station,"",U,554350,279440,2003-11-04T00:00:00,2006-09-18T18:24:34,2,rev,52.391244221, 0.2668510603
9100LEIGHK,LEIGHK,LIH,Leigh (Kent) Rail Station,"",U,554555,146175,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.1938967547, 0.2105218236
9100HRLDWOD,HRLDWOD,HRO,Harold Wood Rail Station,"",U,554785,190575,2003-11-04T00:00:00,2010-05-14T17:37:23,2,rev,51.592766307, 0.2331539888
9100PURFLET,PURFLET,PFL,Purfleet Rail Station,"",U,555417,178156,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.4810119817, 0.2367953506
9100FRNNGRD,FRNNGRD,FNR,Farningham Road Rail Station,"",U,555595,169330,2003-11-04T00:00:00,2011-03-07T15:29:53,2,rev,51.40166365, 0.235479766
9100HLDNBRO,HLDNBRO,HLB,Hildenborough Rail Station,"",U,555680,148500,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.2144822954, 0.227617147
9100STANAIR,STANAIR,SSD,Stansted Airport Rail Station,"",U,555683,223530,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.8885969065, 0.2608429847
9100UPMNSP6,UPMNSP6,UPM,Upminster Rail Station,"",U,556130,186870,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.5591080891, 0.2509114423
9100UPMNSTR,UPMNSTR,UPM,Upminster Rail Station,"",U,556130,186860,2003-11-04T00:00:00,2010-05-27T19:04:08,2,rev,51.5590182431, 0.2509070062
9100SKEGNES,SKEGNES,SKG,Skegness Rail Station,"",U,556230,363215,2003-11-04T00:00:00,2011-05-23T18:36:02,5,rev,53.1432054155, 0.3343478313
9100KEMSING,KEMSING,KMS,Kemsing Rail Station,"",U,556784,157738,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.2971839907, 0.2474553811
9100STCR,STCR,SCG,Stone Crossing Rail Station,"",U,557394,174913,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.4513283183, 0.2637992585
9100LTLPORT,LTLPORT,LTP,Littleport Rail Station,"",U,557480,287460,2005-03-18T00:00:00,2006-09-18T18:24:34,1,rev,52.4623961349, 0.3165814324
9100POLGATE,POLGATE,PLG,Polegate Rail Station,"",U,558238,104813,2005-04-21T00:00:00,2010-07-26T14:32:11,4,rev,50.8212387544, 0.2451683916
9100TUNWELL,TUNWELL,TBW,Tunbridge Wells Rail Station,"",U,558428,139207,2005-04-21T00:00:00,2007-02-13T17:06:21,3,rev,51.1302300678, 0.2628373001
9100GNHT,GNHT,GNH,Greenhithe for Bluewater Rail Station,"","",558545,174842,2005-04-21T00:00:00,2011-03-07T15:29:53,3,rev,51.4503693938, 0.2803176704
9100TONBDG,TONBDG,TON,Tonbridge Rail Station,"",U,558789,146027,2005-04-21T00:00:00,2010-01-11T14:51:37,2,rev,51.1914072217, 0.27100092
9100CHADHDD,CHADHDD,CFH,Chafford Hundred Rail Station,"",U,558920,178770,2005-04-21T00:00:00,2010-06-04T14:10:48,2,rev,51.4855557794, 0.2874752389
9100OCKENDN,OCKENDN,OCK,Ockendon Rail Station,"",U,559003,182828,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,51.5219914043, 0.290497263
9100BRTWOOD,BRTWOOD,BRE,Brentwood Rail Station,"",U,559315,193035,2005-04-21T00:00:00,2010-10-06T16:45:11,3,rev,51.6136062194, 0.2996132443
9100HBROOMS,HBROOMS,HIB,High Brooms Rail Station,"",U,559378,141370,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.1494010314, 0.2773589795
9100LGFD,LGFD,LGF,Longfield Rail Station,"",U,560129,168857,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.3961528278, 0.3003927726
9100DOWNHAM,DOWNHAM,DOW,Downham Market Rail Station,"",U,560300,303330,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.6041264601, 0.3656997898
9100SWNSCMB,SWNSCMB,SWM,Swanscombe Rail Station,"",U,560582,174761,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.4490684493, 0.3095719354
9100HMPDNPK,HMPDNPK,HMD,Hampden Park (Sussex) Rail Station,"",U,560733,102125,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,50.7963992867, 0.2793840646
9100FRANT,FRANT,FRT,Frant Rail Station,"",U,560739,136362,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.1040247127, 0.2945703279
9100BORWGAW,BORWGAW,BRG,Borough Green & Wrotham Rail Station,"",U,560898,157424,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.293215966, 0.3062721999
9100EBOURNE,EBOURNE,EBN,Eastbourne Rail Station,"",U,560959,99124,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,50.7693712403, 0.2812755597
9100WATLGTN,WATLGTN,WTG,Watlington Rail Station,"",U,561240,311050,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,52.6731905958, 0.383333413
9100GRAYS,GRAYS,GRY,Grays Rail Station,"",U,561340,177810,2003-11-04T00:00:00,2006-09-18T18:24:34,1,rev,51.4762461335, 0.3218603146
9100SHENFLD,SHENFLD,SNF,Shenfield Rail Station,"",U,561349,195022,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.6308782728, 0.3298784447
9100EBSFDOM,EBSFDOM,EBD,Ebbsfleet International Rail Station,"",U,561394,174108,2009-03-30T16:31:47,2009-03-30T16:31:47,0,new,51.4429711416, 0.3209500322
9100NRTHFLT,NRTHFLT,NFL,Northfleet Rail Station,"",U,561621,174435,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.4458444738, 0.3243627291
9100DULNGHM,DULNGHM,DUL,Dullingham Rail Station,"",U,561832,258575,2003-11-04T00:00:00,2006-11-24T15:29:01,2,rev,52.2016639915, 0.3666921781
9100WADHRST,WADHRST,WAD,Wadhurst Rail Station,"",U,562150,133004,2005-04-21T00:00:00,2006-09-18T18:24:34,1,rev,51.0734564722, 0.3132008907
